,Station,Year,Month,Precipitation
136450,WES218,1925,11,5.13
136451,WES218,1925,12,6.23
136452,WES218,1926,1,2.63
136453,WES218,1926,2,2.53
136454,WES218,1926,3,4.73
136455,WES218,1926,4,3.6
136456,WES218,1926,5,7.62
136457,WES218,1926,6,8.89
136458,WES218,1926,7,4.89
136459,WES218,1926,8,6.44
136460,WES218,1926,9,8.41
136461,WES218,1926,10,3.0
136462,WES218,1926,11,2.32
136463,WES218,1926,12,7.9
136464,WES218,1927,1,1.23
136465,WES218,1927,2,2.38
136466,WES218,1927,3,2.79
136467,WES218,1927,4,3.89
136468,WES218,1927,5,3.05
136469,WES218,1927,6,3.11
136470,WES218,1927,7,2.74
136471,WES218,1927,8,8.91
136472,WES218,1927,9,2.03
136473,WES218,1927,10,6.47
136474,WES218,1927,11,6.39
136475,WES218,1927,12,3.57
136476,WES218,1928,1,7.79
136477,WES218,1928,2,5.54
136478,WES218,1928,3,2.03
136479,WES218,1928,4,5.85
136480,WES218,1928,5,5.2
136481,WES218,1928,6,4.26
136482,WES218,1928,7,6.14
136483,WES218,1928,8,6.6
136484,WES218,1928,9,1.98
136485,WES218,1928,10,7.89
136486,WES218,1928,11,2.6
136487,WES218,1928,12,3.05
136488,WES218,1929,1,4.0
136489,WES218,1929,2,0.66
136490,WES218,1929,3,6.97
136491,WES218,1929,4,3.12
136492,WES218,1929,5,4.81
136493,WES218,1929,6,7.15
136494,WES218,1929,7,6.02
136495,WES218,1929,8,3.73
136496,WES218,1929,9,6.69
136497,WES218,1929,10,3.02
136498,WES218,1929,11,4.93
136499,WES218,1929,12,4.51
136500,WES218,1930,1,2.43
136501,WES218,1930,2,5.49
136502,WES218,1930,3,6.75
136503,WES218,1930,4,
136504,WES218,1930,5,5.81
136505,WES218,1930,6,2.0
136506,WES218,1930,7,2.9
136507,WES218,1930,8,2.84
136508,WES218,1930,9,1.22
136509,WES218,1930,10,4.24
136510,WES218,1930,11,1.19
136511,WES218,1930,12,2.17
136512,WES218,1931,1,3.55
136513,WES218,1931,2,1.68
136514,WES218,1931,3,6.93
136515,WES218,1931,4,3.4
136516,WES218,1931,5,0.99
136517,WES218,1931,6,6.59
136518,WES218,1931,7,2.88
136519,WES218,1931,8,4.78
136520,WES218,1931,9,6.03
136521,WES218,1931,10,4.13
136522,WES218,1931,11,4.11
136523,WES218,1931,12,1.38
136524,WES218,1932,1,6.61
136525,WES218,1932,2,7.0
136526,WES218,1932,3,2.44
136527,WES218,1932,4,7.71
136528,WES218,1932,5,7.46
136529,WES218,1932,6,2.27
136530,WES218,1932,7,3.54
136531,WES218,1932,8,5.87
136532,WES218,1932,9,5.18
136533,WES218,1932,10,3.84
136534,WES218,1932,11,5.16
136535,WES218,1932,12,4.73
136536,WES218,1933,1,4.74
136537,WES218,1933,2,3.35
136538,WES218,1933,3,4.68
136539,WES218,1933,4,3.21
136540,WES218,1933,5,6.52
136541,WES218,1933,6,2.93
136542,WES218,1933,7,2.81
136543,WES218,1933,8,5.1
136544,WES218,1933,9,3.6
136545,WES218,1933,10,5.69
136546,WES218,1933,11,4.77
136547,WES218,1933,12,3.68
136548,WES218,1934,1,4.74
136549,WES218,1934,2,7.58
136550,WES218,1934,3,1.95
136551,WES218,1934,4,2.71
136552,WES218,1934,5,5.64
136553,WES218,1934,6,0.58
136554,WES218,1934,7,4.25
136555,WES218,1934,8,1.95
136556,WES218,1934,9,3.92
136557,WES218,1934,10,3.85
136558,WES218,1934,11,2.97
136559,WES218,1934,12,4.36
136560,WES218,1935,1,8.09
136561,WES218,1935,2,2.86
136562,WES218,1935,3,4.06
136563,WES218,1935,4,4.74
136564,WES218,1935,5,2.97
136565,WES218,1935,6,6.77
136566,WES218,1935,7,3.15
136567,WES218,1935,8,2.18
136568,WES218,1935,9,5.0
136569,WES218,1935,10,2.0
136570,WES218,1935,11,4.22
136571,WES218,1935,12,3.1
136572,WES218,1936,1,4.34
136573,WES218,1936,2,2.94
136574,WES218,1936,3,5.82
136575,WES218,1936,4,2.26
136576,WES218,1936,5,2.39
136577,WES218,1936,6,3.49
136578,WES218,1936,7,1.48
136579,WES218,1936,8,
136580,WES218,1936,9,
136581,WES218,1936,10,
136582,WES218,1936,11,
136583,WES218,1936,12,
136584,WES218,1937,1,
136585,WES218,1937,2,
136586,WES218,1937,3,
136587,WES218,1937,4,
136588,WES218,1937,5,
136589,WES218,1937,6,
136590,WES218,1937,7,
136591,WES218,1937,8,
136592,WES218,1937,9,
136593,WES218,1937,10,1.2
136594,WES218,1937,11,5.06
136595,WES218,1937,12,0.94
136596,WES218,1938,1,3.15
136597,WES218,1938,2,4.47
136598,WES218,1938,3,1.4
136599,WES218,1938,4,7.67
136600,WES218,1938,5,3.69
136601,WES218,1938,6,1.06
136602,WES218,1938,7,6.51
136603,WES218,1938,8,2.55
136604,WES218,1938,9,4.43
136605,WES218,1938,10,5.24
136606,WES218,1938,11,4.16
136607,WES218,1938,12,5.24
136608,WES218,1939,1,1.44
136609,WES218,1939,2,5.97
136610,WES218,1939,3,7.13
136611,WES218,1939,4,2.3
136612,WES218,1939,5,6.64
136613,WES218,1939,6,6.35
136614,WES218,1939,7,3.42
136615,WES218,1939,8,4.52
136616,WES218,1939,9,6.3
136617,WES218,1939,10,4.96
136618,WES218,1939,11,3.52
136619,WES218,1939,12,5.57
136620,WES218,1940,1,4.19
136621,WES218,1940,2,4.96
136622,WES218,1940,3,3.25
136623,WES218,1940,4,3.75
136624,WES218,1940,5,3.48
136625,WES218,1940,6,8.67
136626,WES218,1940,7,3.25
136627,WES218,1940,8,2.8
136628,WES218,1940,9,5.37
136629,WES218,1940,10,3.85
136630,WES218,1940,11,5.95
136631,WES218,1940,12,7.39
136632,WES218,1941,1,4.14
136633,WES218,1941,2,4.74
136634,WES218,1941,3,8.66
136635,WES218,1941,4,2.11
136636,WES218,1941,5,2.78
136637,WES218,1941,6,5.48
136638,WES218,1941,7,0.6
136639,WES218,1941,8,6.18
136640,WES218,1941,9,2.33
136641,WES218,1941,10,4.18
136642,WES218,1941,11,4.1
136643,WES218,1941,12,3.8
136644,WES218,1942,1,4.27
136645,WES218,1942,2,10.16
136646,WES218,1942,3,3.22
136647,WES218,1942,4,6.54
136648,WES218,1942,5,5.11
136649,WES218,1942,6,2.85
136650,WES218,1942,7,8.06
136651,WES218,1942,8,3.25
136652,WES218,1942,9,3.21
136653,WES218,1942,10,4.28
136654,WES218,1942,11,6.17
136655,WES218,1942,12,4.83
136656,WES218,1943,1,3.02
136657,WES218,1943,2,4.62
136658,WES218,1943,3,2.28
136659,WES218,1943,4,5.67
136660,WES218,1943,5,2.4
136661,WES218,1943,6,2.64
136662,WES218,1943,7,4.04
136663,WES218,1943,8,1.1
136664,WES218,1943,9,
136665,WES218,1943,10,
136666,WES218,1943,11,
136667,WES218,1943,12,
136668,WES218,1944,1,
136669,WES218,1944,2,
136670,WES218,1944,3,
136671,WES218,1944,4,
136672,WES218,1944,5,
136673,WES218,1944,6,
136674,WES218,1944,7,
136675,WES218,1944,8,
136676,WES218,1944,9,
136677,WES218,1944,10,
136678,WES218,1944,11,
136679,WES218,1944,12,5.04
136680,WES218,1945,1,3.2
136681,WES218,1945,2,2.05
136682,WES218,1945,3,2.93
136683,WES218,1945,4,2.08
136684,WES218,1945,5,2.51
136685,WES218,1945,6,1.39
136686,WES218,1945,7,2.29
136687,WES218,1945,8,6.17
136688,WES218,1945,9,5.92
136689,WES218,1945,10,7.06
136690,WES218,1945,11,1.18
136691,WES218,1945,12,3.21
136692,WES218,1946,1,3.02
136693,WES218,1946,2,3.57
136694,WES218,1946,3,4.53
136695,WES218,1946,4,5.51
136696,WES218,1946,5,2.29
136697,WES218,1946,6,2.28
136698,WES218,1946,7,4.09
136699,WES218,1946,8,0.84
136700,WES218,1946,9,4.48
136701,WES218,1946,10,0.87
136702,WES218,1946,11,3.01
136703,WES218,1946,12,4.13
136704,WES218,1947,1,1.25
136705,WES218,1947,2,4.78
136706,WES218,1947,3,2.3
136707,WES218,1947,4,1.0
136708,WES218,1947,5,6.61
136709,WES218,1947,6,2.7
136710,WES218,1947,7,5.11
136711,WES218,1947,8,3.44
136712,WES218,1947,9,6.4
136713,WES218,1947,10,6.72
136714,WES218,1947,11,1.27
136715,WES218,1947,12,5.65
136716,WES218,1948,1,5.55
136717,WES218,1948,2,3.93
136718,WES218,1948,3,6.47
136719,WES218,1948,4,6.84
136720,WES218,1948,5,1.65
136721,WES218,1948,6,5.78
136722,WES218,1948,7,4.91
136723,WES218,1948,8,4.69
136724,WES218,1948,9,3.13
136725,WES218,1948,10,4.79
136726,WES218,1948,11,2.33
136727,WES218,1948,12,4.22
136728,WES218,1949,1,2.27
136729,WES218,1949,2,3.73
136730,WES218,1949,3,2.56
136731,WES218,1949,4,7.25
136732,WES218,1949,5,2.46
136733,WES218,1949,6,2.39
136734,WES218,1949,7,3.97
136735,WES218,1949,8,2.94
136736,WES218,1949,9,6.99
136737,WES218,1949,10,8.42
136738,WES218,1949,11,3.21
136739,WES218,1949,12,6.18
136740,WES218,1950,1,6.97
136741,WES218,1950,2,1.68
136742,WES218,1950,3,2.05
136743,WES218,1950,4,5.34
136744,WES218,1950,5,0.62
136745,WES218,1950,6,3.64
136746,WES218,1950,7,1.36
136747,WES218,1950,8,2.97
136748,WES218,1950,9,2.95
136749,WES218,1950,10,4.68
136750,WES218,1950,11,2.73
136751,WES218,1950,12,9.54
136752,WES218,1951,1,1.67
136753,WES218,1951,2,7.5
136754,WES218,1951,3,6.34
136755,WES218,1951,4,5.01
136756,WES218,1951,5,6.63
136757,WES218,1951,6,5.58
136758,WES218,1951,7,2.33
136759,WES218,1951,8,4.25
136760,WES218,1951,9,4.56
136761,WES218,1951,10,3.56
136762,WES218,1951,11,5.54
136763,WES218,1951,12,10.5
136764,WES218,1952,1,2.81
136765,WES218,1952,2,6.62
136766,WES218,1952,3,1.55
136767,WES218,1952,4,2.59
136768,WES218,1952,5,6.76
136769,WES218,1952,6,0.95
136770,WES218,1952,7,4.5
136771,WES218,1952,8,2.37
136772,WES218,1952,9,3.8
136773,WES218,1952,10,6.32
136774,WES218,1952,11,6.23
136775,WES218,1952,12,4.14
136776,WES218,1953,1,4.02
136777,WES218,1953,2,5.35
136778,WES218,1953,3,3.69
136779,WES218,1953,4,4.12
136780,WES218,1953,5,
136781,WES218,1953,6,
136782,WES218,1953,7,
136783,WES218,1953,8,
136784,WES218,1953,9,
136785,WES218,1953,10,
136786,WES218,1953,11,3.14
136787,WES218,1953,12,1.63
136788,WES218,1954,1,5.07
136789,WES218,1954,2,1.82
136790,WES218,1954,3,3.9
136791,WES218,1954,4,5.96
136792,WES218,1954,5,6.29
136793,WES218,1954,6,3.87
136794,WES218,1954,7,5.31
136795,WES218,1954,8,1.9
136796,WES218,1954,9,4.65
136797,WES218,1954,10,4.05
136798,WES218,1954,11,3.07
136799,WES218,1954,12,2.37
136800,WES218,1955,1,8.89
136801,WES218,1955,2,
136802,WES218,1955,3,2.76
136803,WES218,1955,4,1.87
136804,WES218,1955,5,9.09
136805,WES218,1955,6,
136806,WES218,1955,7,3.45
136807,WES218,1955,8,4.99
136808,WES218,1955,9,12.46
136809,WES218,1955,10,1.37
136810,WES218,1955,11,8.11
136811,WES218,1955,12,2.28
136812,WES218,1956,1,2.6
136813,WES218,1956,2,3.32
136814,WES218,1956,3,0.86
136815,WES218,1956,4,7.98
136816,WES218,1956,5,3.64
136817,WES218,1956,6,5.27
136818,WES218,1956,7,6.23
136819,WES218,1956,8,8.34
136820,WES218,1956,9,6.1
136821,WES218,1956,10,5.56
136822,WES218,1956,11,2.36
136823,WES218,1956,12,4.74
136824,WES218,1957,1,
136825,WES218,1957,2,3.37
136826,WES218,1957,3,4.47
136827,WES218,1957,4,7.47
136828,WES218,1957,5,
136829,WES218,1957,6,3.34
136830,WES218,1957,7,2.71
136831,WES218,1957,8,8.98
136832,WES218,1957,9,
136833,WES218,1957,10,5.32
136834,WES218,1957,11,0.78
136835,WES218,1957,12,5.55
136836,WES218,1958,1,1.3
136837,WES218,1958,2,3.01
136838,WES218,1958,3,5.81
136839,WES218,1958,4,1.39
136840,WES218,1958,5,4.73
136841,WES218,1958,6,3.05
136842,WES218,1958,7,2.01
136843,WES218,1958,8,7.02
136844,WES218,1958,9,1.82
136845,WES218,1958,10,6.02
136846,WES218,1958,11,2.89
136847,WES218,1958,12,7.26
136848,WES218,1959,1,7.49
136849,WES218,1959,2,0.95
136850,WES218,1959,3,4.38
136851,WES218,1959,4,4.95
136852,WES218,1959,5,2.95
136853,WES218,1959,6,6.72
136854,WES218,1959,7,6.76
136855,WES218,1959,8,1.97
136856,WES218,1959,9,5.54
136857,WES218,1959,10,5.32
136858,WES218,1959,11,5.29
136859,WES218,1959,12,3.1
136860,WES218,1960,1,4.86
136861,WES218,1960,2,2.73
136862,WES218,1960,3,3.91
136863,WES218,1960,4,1.76
136864,WES218,1960,5,3.09
136865,WES218,1960,6,3.69
136866,WES218,1960,7,5.61
136867,WES218,1960,8,2.38
136868,WES218,1960,9,2.01
136869,WES218,1960,10,4.42
136870,WES218,1960,11,2.91
136871,WES218,1960,12,6.19
136872,WES218,1961,1,8.17
136873,WES218,1961,2,5.06
136874,WES218,1961,3,8.28
136875,WES218,1961,4,8.27
136876,WES218,1961,5,2.1
136877,WES218,1961,6,1.98
136878,WES218,1961,7,6.35
136879,WES218,1961,8,0.85
136880,WES218,1961,9,4.32
136881,WES218,1961,10,3.3
136882,WES218,1961,11,4.31
136883,WES218,1961,12,3.26
136884,WES218,1962,1,6.91
136885,WES218,1962,2,3.27
136886,WES218,1962,3,9.81
136887,WES218,1962,4,1.41
136888,WES218,1962,5,6.93
136889,WES218,1962,6,5.93
136890,WES218,1962,7,4.75
136891,WES218,1962,8,7.51
136892,WES218,1962,9,6.42
136893,WES218,1962,10,1.4
136894,WES218,1962,11,4.78
136895,WES218,1962,12,4.04
136896,WES218,1963,1,3.14
136897,WES218,1963,2,4.03
136898,WES218,1963,3,8.0
136899,WES218,1963,4,2.61
136900,WES218,1963,5,9.28
136901,WES218,1963,6,1.94
136902,WES218,1963,7,2.32
136903,WES218,1963,8,4.06
136904,WES218,1963,9,0.71
136905,WES218,1963,10,7.02
136906,WES218,1963,11,2.15
136907,WES218,1963,12,2.93
136908,WES218,1964,1,5.99
136909,WES218,1964,2,7.54
136910,WES218,1964,3,2.85
136911,WES218,1964,4,4.63
136912,WES218,1964,5,2.67
136913,WES218,1964,6,3.45
136914,WES218,1964,7,3.33
136915,WES218,1964,8,2.2
136916,WES218,1964,9,3.74
136917,WES218,1964,10,6.77
136918,WES218,1964,11,3.31
136919,WES218,1964,12,1.53
136920,WES218,1965,1,1.86
136921,WES218,1965,2,9.76
136922,WES218,1965,3,
136923,WES218,1965,4,4.48
136924,WES218,1965,5,5.32
136925,WES218,1965,6,3.95
136926,WES218,1965,7,6.9
136927,WES218,1965,8,4.29
136928,WES218,1965,9,10.81
136929,WES218,1965,10,4.7
136930,WES218,1965,11,3.02
136931,WES218,1965,12,2.45
136932,WES218,1966,1,1.48
136933,WES218,1966,2,3.85
136934,WES218,1966,3,0.89
136935,WES218,1966,4,2.62
136936,WES218,1966,5,5.74
136937,WES218,1966,6,5.16
136938,WES218,1966,7,6.39
136939,WES218,1966,8,1.4
136940,WES218,1966,9,5.39
136941,WES218,1966,10,1.94
136942,WES218,1966,11,3.26
136943,WES218,1966,12,5.86
136944,WES218,1967,1,6.82
136945,WES218,1967,2,2.09
136946,WES218,1967,3,3.22
136947,WES218,1967,4,3.59
136948,WES218,1967,5,1.4
136949,WES218,1967,6,5.76
136950,WES218,1967,7,2.05
136951,WES218,1967,8,3.48
136952,WES218,1967,9,4.26
136953,WES218,1967,10,1.39
136954,WES218,1967,11,9.51
136955,WES218,1967,12,3.91
136956,WES218,1968,1,1.06
136957,WES218,1968,2,6.52
136958,WES218,1968,3,3.19
136959,WES218,1968,4,6.06
136960,WES218,1968,5,5.47
136961,WES218,1968,6,5.35
136962,WES218,1968,7,5.93
136963,WES218,1968,8,1.59
136964,WES218,1968,9,6.3
136965,WES218,1968,10,5.97
136966,WES218,1968,11,2.6
136967,WES218,1968,12,5.41
136968,WES218,1969,1,7.07
136969,WES218,1969,2,2.69
136970,WES218,1969,3,4.61
136971,WES218,1969,4,5.73
136972,WES218,1969,5,5.21
136973,WES218,1969,6,2.09
136974,WES218,1969,7,6.67
136975,WES218,1969,8,5.3
136976,WES218,1969,9,6.18
136977,WES218,1969,10,2.8
136978,WES218,1969,11,3.65
136979,WES218,1969,12,3.76
136980,WES218,1970,1,6.79
136981,WES218,1970,2,2.93
136982,WES218,1970,3,2.44
136983,WES218,1970,4,4.98
136984,WES218,1970,5,3.51
136985,WES218,1970,6,6.2
136986,WES218,1970,7,5.64
136987,WES218,1970,8,4.44
136988,WES218,1970,9,5.72
136989,WES218,1970,10,8.94
136990,WES218,1970,11,2.06
136991,WES218,1970,12,2.57
136992,WES218,1971,1,5.85
136993,WES218,1971,2,0.41
136994,WES218,1971,3,5.48
136995,WES218,1971,4,2.47
136996,WES218,1971,5,4.95
136997,WES218,1971,6,4.73
136998,WES218,1971,7,3.38
136999,WES218,1971,8,4.78
137000,WES218,1971,9,8.61
137001,WES218,1971,10,3.24
137002,WES218,1971,11,7.41
137003,WES218,1971,12,7.07
137004,WES218,1972,1,3.73
137005,WES218,1972,2,9.57
137006,WES218,1972,3,4.54
137007,WES218,1972,4,2.68
137008,WES218,1972,5,5.4
137009,WES218,1972,6,5.93
137010,WES218,1972,7,4.88
137011,WES218,1972,8,5.09
137012,WES218,1972,9,5.36
137013,WES218,1972,10,4.31
137014,WES218,1972,11,7.29
137015,WES218,1972,12,2.43
137016,WES218,1973,1,1.56
137017,WES218,1973,2,3.79
137018,WES218,1973,3,1.28
137019,WES218,1973,4,5.13
137020,WES218,1973,5,2.53
137021,WES218,1973,6,4.07
137022,WES218,1973,7,5.04
137023,WES218,1973,8,6.47
137024,WES218,1973,9,3.43
137025,WES218,1973,10,3.7
137026,WES218,1973,11,3.09
137027,WES218,1973,12,3.78
137028,WES218,1974,1,2.93
137029,WES218,1974,2,1.21
137030,WES218,1974,3,3.78
137031,WES218,1974,4,4.68
137032,WES218,1974,5,
137033,WES218,1974,6,3.07
137034,WES218,1974,7,5.12
137035,WES218,1974,8,3.92
137036,WES218,1974,9,8.42
137037,WES218,1974,10,6.41
137038,WES218,1974,11,4.25
137039,WES218,1974,12,5.06
137040,WES218,1975,1,8.98
137041,WES218,1975,2,2.62
137042,WES218,1975,3,3.19
137043,WES218,1975,4,5.75
137044,WES218,1975,5,0.81
137045,WES218,1975,6,5.25
137046,WES218,1975,7,2.56
137047,WES218,1975,8,4.16
137048,WES218,1975,9,3.8
137049,WES218,1975,10,3.75
137050,WES218,1975,11,4.07
137051,WES218,1975,12,8.95
137052,WES218,1976,1,2.62
137053,WES218,1976,2,2.11
137054,WES218,1976,3,6.0
137055,WES218,1976,4,3.27
137056,WES218,1976,5,7.25
137057,WES218,1976,6,3.75
137058,WES218,1976,7,3.0
137059,WES218,1976,8,5.3
137060,WES218,1976,9,5.0
137061,WES218,1976,10,4.25
137062,WES218,1976,11,3.0
137063,WES218,1976,12,5.75
137064,WES218,1977,1,2.36
137065,WES218,1977,2,7.0
137066,WES218,1977,3,2.6
137067,WES218,1977,4,2.77
137068,WES218,1977,5,3.66
137069,WES218,1977,6,
137070,WES218,1977,7,
137071,WES218,1977,8,
137072,WES218,1977,9,
137073,WES218,1977,10,
137074,WES218,1977,11,
137075,WES218,1977,12,
137076,WES218,1978,1,
137077,WES218,1978,2,
137078,WES218,1978,3,
137079,WES218,1978,4,
137080,WES218,1978,5,
137081,WES218,1978,6,
137082,WES218,1978,7,
137083,WES218,1978,8,
137084,WES218,1978,9,6.51
137085,WES218,1978,10,3.6
137086,WES218,1978,11,6.04
137087,WES218,1978,12,1.58
137088,WES218,1979,1,4.34
137089,WES218,1979,2,3.08
137090,WES218,1979,3,4.61
137091,WES218,1979,4,5.03
137092,WES218,1979,5,11.0
137093,WES218,1979,6,2.06
137094,WES218,1979,7,2.78
137095,WES218,1979,8,4.43
137096,WES218,1979,9,2.17
137097,WES218,1979,10,6.14
137098,WES218,1979,11,2.71
137099,WES218,1979,12,5.0
137100,WES218,1980,1,4.58
137101,WES218,1980,2,2.2
137102,WES218,1980,3,3.51
137103,WES218,1980,4,1.67
137104,WES218,1980,5,1.56
137105,WES218,1980,6,5.28
137106,WES218,1980,7,1.96
137107,WES218,1980,8,6.89
137108,WES218,1980,9,7.13
137109,WES218,1980,10,3.66
137110,WES218,1980,11,4.77
137111,WES218,1980,12,0.7
137112,WES218,1981,1,4.1
137113,WES218,1981,2,4.6
137114,WES218,1981,3,1.75
137115,WES218,1981,4,6.44
137116,WES218,1981,5,4.21
137117,WES218,1981,6,1.92
137118,WES218,1981,7,2.71
137119,WES218,1981,8,5.38
137120,WES218,1981,9,4.16
137121,WES218,1981,10,2.41
137122,WES218,1981,11,3.5
137123,WES218,1981,12,4.11
137124,WES218,1982,1,5.69
137125,WES218,1982,2,1.85
137126,WES218,1982,3,4.46
137127,WES218,1982,4,1.8
137128,WES218,1982,5,5.5
137129,WES218,1982,6,1.54
137130,WES218,1982,7,2.27
137131,WES218,1982,8,2.82
137132,WES218,1982,9,2.0
137133,WES218,1982,10,3.96
137134,WES218,1982,11,5.47
137135,WES218,1982,12,3.11
137136,WES218,1983,1,3.68
137137,WES218,1983,2,6.83
137138,WES218,1983,3,2.61
137139,WES218,1983,4,4.09
137140,WES218,1983,5,5.3
137141,WES218,1983,6,0.8
137142,WES218,1983,7,4.29
137143,WES218,1983,8,1.77
137144,WES218,1983,9,3.52
137145,WES218,1983,10,3.26
137146,WES218,1983,11,2.19
137147,WES218,1983,12,3.66
137148,WES218,1984,1,5.12
137149,WES218,1984,2,3.34
137150,WES218,1984,3,4.88
137151,WES218,1984,4,5.09
137152,WES218,1984,5,2.19
137153,WES218,1984,6,6.56
137154,WES218,1984,7,2.68
137155,WES218,1984,8,2.48
137156,WES218,1984,9,4.02
137157,WES218,1984,10,4.07
137158,WES218,1984,11,1.25
137159,WES218,1984,12,2.37
137160,WES218,1985,1,3.81
137161,WES218,1985,2,3.21
137162,WES218,1985,3,6.12
137163,WES218,1985,4,2.05
137164,WES218,1985,5,2.65
137165,WES218,1985,6,2.38
137166,WES218,1985,7,1.63
137167,WES218,1985,8,6.32
137168,WES218,1985,9,4.12
137169,WES218,1985,10,4.28
137170,WES218,1985,11,3.6
137171,WES218,1985,12,4.63
137172,WES218,1986,1,4.25
137173,WES218,1986,2,2.99
137174,WES218,1986,3,2.58
137175,WES218,1986,4,3.28
137176,WES218,1986,5,2.59
137177,WES218,1986,6,0.76
137178,WES218,1986,7,2.41
137179,WES218,1986,8,2.46
137180,WES218,1986,9,1.79
137181,WES218,1986,10,5.02
137182,WES218,1986,11,1.39
137183,WES218,1986,12,6.88
137184,WES218,1987,1,
137185,WES218,1987,2,5.35
137186,WES218,1987,3,4.47
137187,WES218,1987,4,2.0
137188,WES218,1987,5,
137189,WES218,1987,6,
137190,WES218,1987,7,0.77
137191,WES218,1987,8,5.82
137192,WES218,1987,9,2.41
137193,WES218,1987,10,3.97
137194,WES218,1987,11,4.34
137195,WES218,1987,12,5.72
137196,WES218,1988,1,3.22
137197,WES218,1988,2,4.59
137198,WES218,1988,3,4.19
137199,WES218,1988,4,3.62
137200,WES218,1988,5,4.04
137201,WES218,1988,6,1.02
137202,WES218,1988,7,2.34
137203,WES218,1988,8,4.58
137204,WES218,1988,9,
137205,WES218,1988,10,3.38
137206,WES218,1988,11,2.01
137207,WES218,1988,12,9.8
137208,WES218,1989,1,
137209,WES218,1989,2,4.67
137210,WES218,1989,3,4.42
137211,WES218,1989,4,3.44
137212,WES218,1989,5,4.8
137213,WES218,1989,6,
137214,WES218,1989,7,5.92
137215,WES218,1989,8,2.57
137216,WES218,1989,9,2.89
137217,WES218,1989,10,2.87
137218,WES218,1989,11,1.58
137219,WES218,1989,12,5.23
137220,WES218,1990,1,4.16
137221,WES218,1990,2,3.39
137222,WES218,1990,3,5.74
137223,WES218,1990,4,4.53
137224,WES218,1990,5,3.24
137225,WES218,1990,6,2.71
137226,WES218,1990,7,3.41
137227,WES218,1990,8,4.14
137228,WES218,1990,9,3.43
137229,WES218,1990,10,0.27
137230,WES218,1990,11,4.17
137231,WES218,1990,12,3.56
137232,WES218,1991,1,
137233,WES218,1991,2,7.32
137234,WES218,1991,3,3.84
137235,WES218,1991,4,5.26
137236,WES218,1991,5,4.76
137237,WES218,1991,6,4.97
137238,WES218,1991,7,2.82
137239,WES218,1991,8,4.06
137240,WES218,1991,9,2.48
137241,WES218,1991,10,3.19
137242,WES218,1991,11,4.13
137243,WES218,1991,12,6.18
137244,WES218,1992,1,2.93
137245,WES218,1992,2,2.21
137246,WES218,1992,3,4.01
137247,WES218,1992,4,2.74
137248,WES218,1992,5,6.85
137249,WES218,1992,6,6.84
137250,WES218,1992,7,3.59
137251,WES218,1992,8,5.48
137252,WES218,1992,9,8.25
137253,WES218,1992,10,2.21
137254,WES218,1992,11,2.04
137255,WES218,1992,12,6.33
137256,WES218,1993,1,0.87
137257,WES218,1993,2,1.8
137258,WES218,1993,3,2.0
137259,WES218,1993,4,5.28
137260,WES218,1993,5,3.07
137261,WES218,1993,6,2.51
137262,WES218,1993,7,3.15
137263,WES218,1993,8,9.75
137264,WES218,1993,9,1.25
137265,WES218,1993,10,6.97
137266,WES218,1993,11,5.62
137267,WES218,1993,12,3.3
137268,WES218,1994,1,
137269,WES218,1994,2,4.57
137270,WES218,1994,3,1.39
137271,WES218,1994,4,4.4
137272,WES218,1994,5,6.27
137273,WES218,1994,6,3.98
137274,WES218,1994,7,4.39
137275,WES218,1994,8,5.35
137276,WES218,1994,9,2.7
137277,WES218,1994,10,6.52
137278,WES218,1994,11,2.56
137279,WES218,1994,12,2.54
137280,WES218,1995,1,
137281,WES218,1995,2,1.06
137282,WES218,1995,3,6.79
137283,WES218,1995,4,
137284,WES218,1995,5,4.27
137285,WES218,1995,6,7.41
137286,WES218,1995,7,6.55
137287,WES218,1995,8,3.22
137288,WES218,1995,9,
137289,WES218,1995,10,
137290,WES218,1995,11,
137291,WES218,1995,12,
137292,WES218,1996,1,
137293,WES218,1996,2,
137294,WES218,1996,3,
137295,WES218,1996,4,
137296,WES218,1996,5,1.5
137297,WES218,1996,6,4.64
137298,WES218,1996,7,6.36
137299,WES218,1996,8,
137300,WES218,1996,9,1.95
137301,WES218,1996,10,2.96
137302,WES218,1996,11,7.0
137303,WES218,1996,12,6.88
137304,WES218,1997,1,7.91
137305,WES218,1997,2,2.92
137306,WES218,1997,3,3.19
137307,WES218,1997,4,6.11
137308,WES218,1997,5,1.84
137309,WES218,1997,6,2.91
137310,WES218,1997,7,3.89
137311,WES218,1997,8,3.52
137312,WES218,1997,9,5.15
137313,WES218,1997,10,2.37
137314,WES218,1997,11,8.88
137315,WES218,1997,12,6.59
137316,WES218,1998,1,0.99
137317,WES218,1998,2,3.39
137318,WES218,1998,3,6.55
137319,WES218,1998,4,2.97
137320,WES218,1998,5,6.21
137321,WES218,1998,6,5.73
137322,WES218,1998,7,3.87
137323,WES218,1998,8,8.16
137324,WES218,1998,9,7.51
137325,WES218,1998,10,1.66
137326,WES218,1998,11,4.91
137327,WES218,1998,12,2.51
137328,WES218,1999,1,1.76
137329,WES218,1999,2,1.68
137330,WES218,1999,3,2.05
137331,WES218,1999,4,2.26
137332,WES218,1999,5,2.38
137333,WES218,1999,6,6.87
137334,WES218,1999,7,1.32
137335,WES218,1999,8,4.12
137336,WES218,1999,9,4.78
137337,WES218,1999,10,7.85
